date;currency;digital_code;letter_code;rate
1992-12-21;Японская иена;392;JPY;3.38
1992-12-22;Австралийский доллар;036;AUD;287.08
1992-12-22;Австрийский шиллинг;040;ATS;38.11
1992-12-22;Бельгийский франк;056;BEF;12.759
1992-12-22;Греческая драхма;300;GRD;0.02013
1992-12-22;Датская крона;208;DKK;69.4
1992-12-22;Доллар США;840;USD;416.
1992-12-22;Ирландский фунт;372;IEP;705.12
1992-12-22;Исландская крона;352;ISK;6.69
1992-12-22;Испанская песета;724;ESP;3.749
1992-12-22;Итальянская лира;380;ITL;0.2977
1992-12-22;Канадский доллар;124;CAD;325.81
1992-12-22;Немецкая марка;276;DEM;267.49
1992-12-22;Нидерландский гульден;528;NLG;237.95
1992-12-22;Норвежская крона;578;NOK;62.5
1992-12-22;Португальское эскудо;620;PTE;2.991
1992-12-22;Сингапурский доллар;702;SGD;253.92
1992-12-22;Турецкая лира;792;TRL;0.05
1992-12-22;Финляндская марка;246;FIM;81.8
1992-12-22;Французский франк;250;FRF;78.28
1992-12-22;Фунт стерлингов Соединенного королевства;826;GBP;655.82
1992-12-22;Шведская крона;752;SEK;61.14
1992-12-22;Швейцарский франк;756;CHF;297.78
1992-12-22;ЭКЮ;954;XEU;523.37
1992-12-22;Японская иена;392;JPY;3.38
1992-12-23;Австралийский доллар;036;AUD;286.77
1992-12-23;Австрийский шиллинг;040;ATS;37.85
1992-12-23;Бельгийский франк;056;BEF;12.728
1992-12-23;Греческая драхма;300;GRD;0.01987
1992-12-23;Датская крона;208;DKK;68.53
1992-12-23;Доллар США;840;USD;415.
1992-12-23;Ирландский фунт;372;IEP;698.74
1992-12-23;Исландская крона;352;ISK;6.67
1992-12-23;Испанская песета;724;ESP;3.732
1992-12-23;Итальянская лира;380;ITL;0.295
1992-12-23;Канадский доллар;124;CAD;327.52
1992-12-23;Немецкая марка;276;DEM;264.36
1992-12-23;Нидерландский гульден;528;NLG;235.3
1992-12-23;Норвежская крона;578;NOK;61.46
1992-12-23;Португальское эскудо;620;PTE;2.958
1992-12-23;Сингапурский доллар;702;SGD;253.51
1992-12-23;Турецкая лира;792;TRL;0.05
1992-12-23;Финляндская марка;246;FIM;80.52
1992-12-23;Французский франк;250;FRF;77.43
1992-12-23;Фунт стерлингов Соединенного королевства;826;GBP;646.9
1992-12-23;Шведская крона;752;SEK;59.83
1992-12-23;Швейцарский франк;756;CHF;293.29
1992-12-23;ЭКЮ;954;XEU;515.85
1992-12-23;Японская иена;392;JPY;3.374
1992-12-24;Австралийский доллар;036;AUD;286.77
1992-12-24;Австрийский шиллинг;040;ATS;37.85
1992-12-24;Бельгийский франк;056;BEF;12.728
1992-12-24;Греческая драхма;300;GRD;0.01987
1992-12-24;Датская крона;208;DKK;68.53
1992-12-24;Доллар США;840;USD;415.
1992-12-24;Ирландский фунт;372;IEP;698.74
1992-12-24;Исландская крона;352;ISK;6.67
1992-12-24;Испанская песета;724;ESP;3.732
1992-12-24;Итальянская лира;380;ITL;0.295
1992-12-24;Канадский доллар;124;CAD;327.52
1992-12-24;Немецкая марка;276;DEM;264.36
1992-12-24;Нидерландский гульден;528;NLG;235.3
1992-12-24;Норвежская крона;578;NOK;61.46
1992-12-24;Португальское эскудо;620;PTE;2.958
1992-12-24;Сингапурский доллар;702;SGD;253.51
1992-12-24;Турецкая лира;792;TRL;0.05
1992-12-24;Финляндская марка;246;FIM;80.52
1992-12-24;Французский франк;250;FRF;77.43
1992-12-24;Фунт стерлингов Соединенного королевства;826;GBP;646.9
1992-12-24;Шведская крона;752;SEK;59.83
1992-12-24;Швейцарский франк;756;CHF;293.29
1992-12-24;ЭКЮ;954;XEU;515.85
1992-12-24;Японская иена;392;JPY;3.374
1992-12-25;Австралийский доллар;036;AUD;285.59
1992-12-25;Австрийский шиллинг;040;ATS;37.21
1992-12-25;Бельгийский франк;056;BEF;12.713
1992-12-25;Греческая драхма;300;GRD;0.01966
1992-12-25;Датская крона;208;DKK;67.52
1992-12-25;Доллар США;840;USD;414.5
1992-12-25;Ирландский фунт;372;IEP;688.24
1992-12-25;Исландская крона;352;ISK;6.57
1992-12-25;Испанская песета;724;ESP;3.67
1992-12-25;Итальянская лира;380;ITL;0.2921
1992-12-25;Канадский доллар;124;CAD;329.12
1992-12-25;Немецкая марка;276;DEM;260.59
1992-12-25;Нидерландский гульден;528;NLG;231.69
1992-12-25;Норвежская крона;578;NOK;61.5
1992-12-25;Португальское эскудо;620;PTE;2.889
1992-12-25;Сингапурский доллар;702;SGD;253.02
1992-12-25;Турецкая лира;792;TRL;0.049
1992-12-25;Финляндская марка;246;FIM;79.48
1992-12-25;Французский франк;250;FRF;76.41
1992-12-25;Фунт стерлингов Соединенного королевства;826;GBP;633.56
1992-12-25;Шведская крона;752;SEK;58.87
1992-12-25;Швейцарский франк;756;CHF;288.29
1992-12-25;ЭКЮ;954;XEU;508.8
1992-12-25;Японская иена;392;JPY;3.354
1992-12-26;Австралийский доллар;036;AUD;285.59
1992-12-26;Австрийский шиллинг;040;ATS;37.21
1992-12-26;Бельгийский франк;056;BEF;12.713
1992-12-26;Греческая драхма;300;GRD;0.01966
1992-12-26;Датская крона;208;DKK;67.52
1992-12-26;Доллар США;840;USD;414.5
1992-12-26;Ирландский фунт;372;IEP;688.24
1992-12-26;Исландская крона;352;ISK;6.57
1992-12-26;Испанская песета;724;ESP;3.67
1992-12-26;Итальянская лира;380;ITL;0.2921
1992-12-26;Канадский доллар;124;CAD;329.12
1992-12-26;Немецкая марка;276;DEM;260.59
1992-12-26;Нидерландский гульден;528;NLG;231.69
1992-12-26;Норвежская крона;578;NOK;61.5
1992-12-26;Португальское эскудо;620;PTE;2.889
1992-12-26;Сингапурский доллар;702;SGD;253.02
1992-12-26;Турецкая лира;792;TRL;0.049
1992-12-26;Финляндская марка;246;FIM;79.48
1992-12-26;Французский франк;250;FRF;76.41
1992-12-26;Фунт стерлингов Соединенного королевства;826;GBP;633.56
1992-12-26;Шведская крона;752;SEK;58.87
1992-12-26;Швейцарский франк;756;CHF;288.29
1992-12-26;ЭКЮ;954;XEU;508.8
1992-12-26;Японская иена;392;JPY;3.354
1992-12-27;Австралийский доллар;036;AUD;285.59
1992-12-27;Австрийский шиллинг;040;ATS;37.21
1992-12-27;Бельгийский франк;056;BEF;12.713
1992-12-27;Греческая драхма;300;GRD;0.01966
1992-12-27;Датская крона;208;DKK;67.52
1992-12-27;Доллар США;840;USD;414.5
1992-12-27;Ирландский фунт;372;IEP;688.24
1992-12-27;Исландская крона;352;ISK;6.57
1992-12-27;Испанская песета;724;ESP;3.67
1992-12-27;Итальянская лира;380;ITL;0.2921
1992-12-27;Канадский доллар;124;CAD;329.12
1992-12-27;Немецкая марка;276;DEM;260.59
1992-12-27;Нидерландский гульден;528;NLG;231.69
1992-12-27;Норвежская крона;578;NOK;61.5
1992-12-27;Португальское эскудо;620;PTE;2.889
1992-12-27;Сингапурский доллар;702;SGD;253.02
1992-12-27;Турецкая лира;792;TRL;0.049
1992-12-27;Финляндская марка;246;FIM;79.48
1992-12-27;Французский франк;250;FRF;76.41
1992-12-27;Фунт стерлингов Соединенного королевства;826;GBP;633.56
1992-12-27;Шведская крона;752;SEK;58.87
1992-12-27;Швейцарский франк;756;CHF;288.29
1992-12-27;ЭКЮ;954;XEU;508.8
1992-12-27;Японская иена;392;JPY;3.354
1992-12-28;Австралийский доллар;036;AUD;285.59
1992-12-28;Австрийский шиллинг;040;ATS;37.21
1992-12-28;Бельгийский франк;056;BEF;12.713
1992-12-28;Греческая драхма;300;GRD;0.01966
1992-12-28;Датская крона;208;DKK;67.52
1992-12-28;Доллар США;840;USD;414.5
1992-12-28;Ирландский фунт;372;IEP;688.24
1992-12-28;Исландская крона;352;ISK;6.57
1992-12-28;Испанская песета;724;ESP;3.67
1992-12-28;Итальянская лира;380;ITL;0.2921
1992-12-28;Канадский доллар;124;CAD;329.12
1992-12-28;Немецкая марка;276;DEM;260.59
1992-12-28;Нидерландский гульден;528;NLG;231.69
1992-12-28;Норвежская крона;578;NOK;61.5
1992-12-28;Португальское эскудо;620;PTE;2.889
1992-12-28;Сингапурский доллар;702;SGD;253.02
1992-12-28;Турецкая лира;792;TRL;0.049
1992-12-28;Финляндская марка;246;FIM;79.48
1992-12-28;Французский франк;250;FRF;76.41
1992-12-28;Фунт стерлингов Соединенного королевства;826;GBP;633.56
1992-12-28;Шведская крона;752;SEK;58.87
1992-12-28;Швейцарский франк;756;CHF;288.29
1992-12-28;ЭКЮ;954;XEU;508.8
1992-12-28;Японская иена;392;JPY;3.354
1992-12-29;Австралийский доллар;036;AUD;285.59
1992-12-29;Австрийский шиллинг;040;ATS;37.21
1992-12-29;Бельгийский франк;056;BEF;12.713
1992-12-29;Греческая драхма;300;GRD;0.01966
1992-12-29;Датская крона;208;DKK;67.52
1992-12-29;Доллар США;840;USD;414.5
1992-12-29;Ирландский фунт;372;IEP;688.24
1992-12-29;Исландская крона;352;ISK;6.57
1992-12-29;Испанская песета;724;ESP;3.67
1992-12-29;Итальянская лира;380;ITL;0.2921
1992-12-29;Канадский доллар;124;CAD;329.12
1992-12-29;Немецкая марка;276;DEM;260.59
1992-12-29;Нидерландский гульден;528;NLG;231.69
1992-12-29;Норвежская крона;578;NOK;61.5
1992-12-29;Португальское эскудо;620;PTE;2.889
1992-12-29;Сингапурский доллар;702;SGD;253.02
1992-12-29;Турецкая лира;792;TRL;0.049
1992-12-29;Финляндская марка;246;FIM;79.48
1992-12-29;Французский франк;250;FRF;76.41
1992-12-29;Фунт стерлингов Соединенного королевства;826;GBP;633.56
1992-12-29;Шведская крона;752;SEK;58.87
1992-12-29;Швейцарский франк;756;CHF;288.29
1992-12-29;ЭКЮ;954;XEU;508.8
1992-12-29;Японская иена;392;JPY;3.354
1992-12-30;Австралийский доллар;036;AUD;285.38
1992-12-30;Австрийский шиллинг;040;ATS;36.97
1992-12-30;Бельгийский франк;056;BEF;12.713
1992-12-30;Греческая драхма;300;GRD;0.01966
1992-12-30;Датская крона;208;DKK;66.46
1992-12-30;Доллар США;840;USD;414.5
1992-12-30;Ирландский фунт;372;IEP;676.22
1992-12-30;Исландская крона;352;ISK;6.53
1992-12-30;Испанская песета;724;ESP;3.659
1992-12-30;Итальянская лира;380;ITL;0.2857
1992-12-30;Канадский доллар;124;CAD;327.95
1992-12-30;Немецкая марка;276;DEM;256.5
1992-12-30;Нидерландский гульден;528;NLG;227.68
1992-12-30;Норвежская крона;578;NOK;60.23
1992-12-30;Португальское эскудо;620;PTE;2.871
1992-12-30;Сингапурский доллар;702;SGD;252.81
1992-12-30;Турецкая лира;792;TRL;0.049
1992-12-30;Финляндская марка;246;FIM;78.26
1992-12-30;Французский франк;250;FRF;75.25
1992-12-30;Фунт стерлингов Соединенного королевства;826;GBP;624.03
1992-12-30;Шведская крона;752;SEK;58.26
1992-12-30;Швейцарский франк;756;CHF;283.17
1992-12-30;ЭКЮ;954;XEU;500.84
1992-12-30;Японская иена;392;JPY;3.33
1992-12-31;Австралийский доллар;036;AUD;285.38
1992-12-31;Австрийский шиллинг;040;ATS;36.97
1992-12-31;Бельгийский франк;056;BEF;12.713
